Tanggal;Provinsi;Gejala Positif;Total
2021-03-28;SULAWESI TENGAH;Sakit kepala;333
2021-04-07;SULAWESI TENGAH;Sakit kepala;343
2021-04-12;SULAWESI TENGAH;Sakit kepala;347
2021-04-15;SULAWESI TENGAH;Sakit kepala;352
2021-04-16;SULAWESI TENGAH;Sakit kepala;352
2021-04-17;SULAWESI TENGAH;Sakit kepala;355
2021-04-18;SULAWESI TENGAH;Sakit kepala;355
2021-04-19;SULAWESI TENGAH;Sakit kepala;357
2021-04-20;SULAWESI TENGAH;Sakit kepala;358
2021-04-21;SULAWESI TENGAH;Sakit kepala;358
2021-04-22;SULAWESI TENGAH;Sakit kepala;359
2021-04-23;SULAWESI TENGAH;Sakit kepala;360
2021-04-24;SULAWESI TENGAH;Sakit kepala;361
2021-04-25;SULAWESI TENGAH;Sakit kepala;361
2021-04-26;SULAWESI TENGAH;Sakit kepala;363
2021-04-27;SULAWESI TENGAH;Sakit kepala;364
2021-04-30;SULAWESI TENGAH;Sakit kepala;368
2021-05-01;SULAWESI TENGAH;Sakit kepala;369
2021-05-02;SULAWESI TENGAH;Sakit kepala;369
2021-05-04;SULAWESI TENGAH;Sakit kepala;372
2021-05-06;SULAWESI TENGAH;Sakit kepala;374
2021-05-08;SULAWESI TENGAH;Sakit kepala;376
2021-05-10;SULAWESI TENGAH;Sakit kepala;376
2021-05-13;SULAWESI TENGAH;Sakit kepala;380
2021-05-14;SULAWESI TENGAH;Sakit kepala;380
2021-05-16;SULAWESI TENGAH;Sakit kepala;381
2021-05-19;SULAWESI TENGAH;Sakit kepala;382
2021-05-25;SULAWESI TENGAH;Sakit kepala;384
2021-05-26;SULAWESI TENGAH;Sakit kepala;385
2021-05-29;SULAWESI TENGAH;Sakit kepala;386
2021-05-31;SULAWESI TENGAH;Sakit kepala;387
2021-06-02;SULAWESI TENGAH;Sakit kepala;388
2021-06-10;SULAWESI TENGAH;Sakit kepala;392
2021-06-12;SULAWESI TENGAH;Sakit kepala;392
2021-06-13;SULAWESI TENGAH;Sakit kepala;392
2021-03-24;SULAWESI TENGGARA;Sakit kepala;307
2021-03-28;SULAWESI TENGGARA;Sakit kepala;307
2021-04-07;SULAWESI TENGGARA;Sakit kepala;309
2021-04-12;SULAWESI TENGGARA;Sakit kepala;310
2021-04-15;SULAWESI TENGGARA;Sakit kepala;310
2021-04-16;SULAWESI TENGGARA;Sakit kepala;310
2021-04-17;SULAWESI TENGGARA;Sakit kepala;310
2021-04-18;SULAWESI TENGGARA;Sakit kepala;310
2021-04-19;SULAWESI TENGGARA;Sakit kepala;311
2021-04-20;SULAWESI TENGGARA;Sakit kepala;311
2021-04-21;SULAWESI TENGGARA;Sakit kepala;311
2021-04-22;SULAWESI TENGGARA;Sakit kepala;311
2021-04-23;SULAWESI TENGGARA;Sakit kepala;311
2021-04-24;SULAWESI TENGGARA;Sakit kepala;312
2021-04-25;SULAWESI TENGGARA;Sakit kepala;312
2021-04-26;SULAWESI TENGGARA;Sakit kepala;312
2021-04-27;SULAWESI TENGGARA;Sakit kepala;312
2021-04-30;SULAWESI TENGGARA;Sakit kepala;313
2021-05-01;SULAWESI TENGGARA;Sakit kepala;313
2021-05-02;SULAWESI TENGGARA;Sakit kepala;313
2021-05-04;SULAWESI TENGGARA;Sakit kepala;313
2021-05-06;SULAWESI TENGGARA;Sakit kepala;313
2021-05-08;SULAWESI TENGGARA;Sakit kepala;314
2021-05-10;SULAWESI TENGGARA;Sakit kepala;314
2021-05-13;SULAWESI TENGGARA;Sakit kepala;314
2021-05-14;SULAWESI TENGGARA;Sakit kepala;314
2021-05-16;SULAWESI TENGGARA;Sakit kepala;314
2021-05-19;SULAWESI TENGGARA;Sakit kepala;314
2021-05-25;SULAWESI TENGGARA;Sakit kepala;315
2021-05-26;SULAWESI TENGGARA;Sakit kepala;315
2021-05-29;SULAWESI TENGGARA;Sakit kepala;315
2021-05-31;SULAWESI TENGGARA;Sakit kepala;316
2021-06-02;SULAWESI TENGGARA;Sakit kepala;316
2021-06-10;SULAWESI TENGGARA;Sakit kepala;317
2021-06-12;SULAWESI TENGGARA;Sakit kepala;318
2021-06-13;SULAWESI TENGGARA;Sakit kepala;318
2021-03-24;SULAWESI UTARA;Sakit kepala;458
2021-03-28;SULAWESI UTARA;Sakit kepala;461
2021-04-07;SULAWESI UTARA;Sakit kepala;462
2021-04-12;SULAWESI UTARA;Sakit kepala;463
2021-04-15;SULAWESI UTARA;Sakit kepala;464
2021-04-16;SULAWESI UTARA;Sakit kepala;464
2021-04-17;SULAWESI UTARA;Sakit kepala;464
2021-04-18;SULAWESI UTARA;Sakit kepala;465
2021-04-19;SULAWESI UTARA;Sakit kepala;465
2021-04-20;SULAWESI UTARA;Sakit kepala;465
2021-04-21;SULAWESI UTARA;Sakit kepala;465
2021-04-22;SULAWESI UTARA;Sakit kepala;465
2021-04-23;SULAWESI UTARA;Sakit kepala;467
2021-04-24;SULAWESI UTARA;Sakit kepala;468
2021-04-25;SULAWESI UTARA;Sakit kepala;469
2021-04-26;SULAWESI UTARA;Sakit kepala;469
2021-04-27;SULAWESI UTARA;Sakit kepala;469
2021-04-30;SULAWESI UTARA;Sakit kepala;470
2021-05-01;SULAWESI UTARA;Sakit kepala;470
2021-05-02;SULAWESI UTARA;Sakit kepala;470
2021-05-04;SULAWESI UTARA;Sakit kepala;470
2021-05-06;SULAWESI UTARA;Sakit kepala;470
2021-05-08;SULAWESI UTARA;Sakit kepala;470
2021-05-10;SULAWESI UTARA;Sakit kepala;470
2021-05-13;SULAWESI UTARA;Sakit kepala;472
2021-05-14;SULAWESI UTARA;Sakit kepala;472
2021-05-16;SULAWESI UTARA;Sakit kepala;472
2021-05-19;SULAWESI UTARA;Sakit kepala;472
2021-05-25;SULAWESI UTARA;Sakit kepala;473
2021-05-26;SULAWESI UTARA;Sakit kepala;473
2021-05-29;SULAWESI UTARA;Sakit kepala;473
2021-05-31;SULAWESI UTARA;Sakit kepala;473
2021-06-02;SULAWESI UTARA;Sakit kepala;473
2021-06-10;SULAWESI UTARA;Sakit kepala;475
2021-06-12;SULAWESI UTARA;Sakit kepala;476
2021-06-13;SULAWESI UTARA;Sakit kepala;476
2021-03-24;SUMATERA BARAT;Sakit kepala;930
2021-03-28;SUMATERA BARAT;Sakit kepala;944
2021-04-07;SUMATERA BARAT;Sakit kepala;973
2021-04-12;SUMATERA BARAT;Sakit kepala;994
2021-04-15;SUMATERA BARAT;Sakit kepala;1007
2021-04-16;SUMATERA BARAT;Sakit kepala;1012
2021-04-17;SUMATERA BARAT;Sakit kepala;1018
2021-04-18;SUMATERA BARAT;Sakit kepala;1024
2021-04-19;SUMATERA BARAT;Sakit kepala;1027
2021-04-20;SUMATERA BARAT;Sakit kepala;1032
2021-04-21;SUMATERA BARAT;Sakit kepala;1047
2021-04-22;SUMATERA BARAT;Sakit kepala;1056
2021-04-23;SUMATERA BARAT;Sakit kepala;1063
2021-04-24;SUMATERA BARAT;Sakit kepala;1072
2021-04-25;SUMATERA BARAT;Sakit kepala;1079
2021-04-26;SUMATERA BARAT;Sakit kepala;1082
2021-04-27;SUMATERA BARAT;Sakit kepala;1088
2021-04-30;SUMATERA BARAT;Sakit kepala;1108
2021-05-01;SUMATERA BARAT;Sakit kepala;1113
2021-05-02;SUMATERA BARAT;Sakit kepala;1121
2021-05-04;SUMATERA BARAT;Sakit kepala;1127
2021-05-06;SUMATERA BARAT;Sakit kepala;1148
2021-05-08;SUMATERA BARAT;Sakit kepala;1165
2021-05-10;SUMATERA BARAT;Sakit kepala;1180
2021-05-13;SUMATERA BARAT;Sakit kepala;1203
2021-05-14;SUMATERA BARAT;Sakit kepala;1203
2021-05-16;SUMATERA BARAT;Sakit kepala;1208
2021-05-19;SUMATERA BARAT;Sakit kepala;1227
2021-05-25;SUMATERA BARAT;Sakit kepala;1282
2021-05-26;SUMATERA BARAT;Sakit kepala;1290
2021-05-29;SUMATERA BARAT;Sakit kepala;1316
2021-05-31;SUMATERA BARAT;Sakit kepala;1328
2021-06-02;SUMATERA BARAT;Sakit kepala;1340
2021-06-10;SUMATERA BARAT;Sakit kepala;1410
2021-06-12;SUMATERA BARAT;Sakit kepala;1425
2021-06-13;SUMATERA BARAT;Sakit kepala;1433
2021-03-24;SUMATERA SELATAN;Sakit kepala;512
2021-03-28;SUMATERA SELATAN;Sakit kepala;523
2021-04-07;SUMATERA SELATAN;Sakit kepala;546
2021-04-12;SUMATERA SELATAN;Sakit kepala;557
2021-04-15;SUMATERA SELATAN;Sakit kepala;563
2021-04-16;SUMATERA SELATAN;Sakit kepala;565
2021-04-17;SUMATERA SELATAN;Sakit kepala;569
2021-04-18;SUMATERA SELATAN;Sakit kepala;572
2021-04-19;SUMATERA SELATAN;Sakit kepala;575
2021-04-20;SUMATERA SELATAN;Sakit kepala;578
2021-04-21;SUMATERA SELATAN;Sakit kepala;582
2021-04-22;SUMATERA SELATAN;Sakit kepala;585
2021-04-23;SUMATERA SELATAN;Sakit kepala;588
2021-04-24;SUMATERA SELATAN;Sakit kepala;592
2021-04-25;SUMATERA SELATAN;Sakit kepala;596
2021-04-26;SUMATERA SELATAN;Sakit kepala;599
2021-04-27;SUMATERA SELATAN;Sakit kepala;602
2021-04-30;SUMATERA SELATAN;Sakit kepala;613
2021-05-01;SUMATERA SELATAN;Sakit kepala;618
2021-05-02;SUMATERA SELATAN;Sakit kepala;622
2021-05-04;SUMATERA SELATAN;Sakit kepala;628
2021-05-06;SUMATERA SELATAN;Sakit kepala;636
2021-05-08;SUMATERA SELATAN;Sakit kepala;645
2021-05-10;SUMATERA SELATAN;Sakit kepala;653
2021-05-13;SUMATERA SELATAN;Sakit kepala;663
2021-05-14;SUMATERA SELATAN;Sakit kepala;665
2021-05-16;SUMATERA SELATAN;Sakit kepala;669
2021-05-19;SUMATERA SELATAN;Sakit kepala;677
2021-05-25;SUMATERA SELATAN;Sakit kepala;703
2021-05-26;SUMATERA SELATAN;Sakit kepala;708
2021-05-29;SUMATERA SELATAN;Sakit kepala;722
2021-05-31;SUMATERA SELATAN;Sakit kepala;730
2021-06-02;SUMATERA SELATAN;Sakit kepala;738
2021-06-10;SUMATERA SELATAN;Sakit kepala;773
2021-06-12;SUMATERA SELATAN;Sakit kepala;782
2021-06-13;SUMATERA SELATAN;Sakit kepala;787
2021-03-24;SUMATERA UTARA;Sakit kepala;805
2021-03-28;SUMATERA UTARA;Sakit kepala;814
2021-04-07;SUMATERA UTARA;Sakit kepala;835
2021-04-12;SUMATERA UTARA;Sakit kepala;847
2021-04-15;SUMATERA UTARA;Sakit kepala;852
2021-04-16;SUMATERA UTARA;Sakit kepala;854
2021-04-17;SUMATERA UTARA;Sakit kepala;856
2021-04-18;SUMATERA UTARA;Sakit kepala;858
2021-04-19;SUMATERA UTARA;Sakit kepala;860
2021-04-20;SUMATERA UTARA;Sakit kepala;862
2021-04-21;SUMATERA UTARA;Sakit kepala;864
2021-04-22;SUMATERA UTARA;Sakit kepala;866
2021-04-23;SUMATERA UTARA;Sakit kepala;868
2021-04-24;SUMATERA UTARA;Sakit kepala;870
2021-04-25;SUMATERA UTARA;Sakit kepala;872
2021-04-26;SUMATERA UTARA;Sakit kepala;874
2021-04-27;SUMATERA UTARA;Sakit kepala;876
2021-04-30;SUMATERA UTARA;Sakit kepala;882
2021-05-01;SUMATERA UTARA;Sakit kepala;884
2021-05-02;SUMATERA UTARA;Sakit kepala;886
2021-05-04;SUMATERA UTARA;Sakit kepala;890
2021-05-06;SUMATERA UTARA;Sakit kepala;894
2021-05-08;SUMATERA UTARA;Sakit kepala;899
2021-05-10;SUMATERA UTARA;Sakit kepala;904
2021-05-13;SUMATERA UTARA;Sakit kepala;912
2021-05-14;SUMATERA UTARA;Sakit kepala;914
2021-05-16;SUMATERA UTARA;Sakit kepala;919
2021-05-19;SUMATERA UTARA;Sakit kepala;927
2021-05-25;SUMATERA UTARA;Sakit kepala;944
2021-05-26;SUMATERA UTARA;Sakit kepala;947
2021-05-29;SUMATERA UTARA;Sakit kepala;955
2021-05-31;SUMATERA UTARA;Sakit kepala;960
2021-06-02;SUMATERA UTARA;Sakit kepala;965
2021-06-10;SUMATERA UTARA;Sakit kepala;991
2021-06-12;SUMATERA UTARA;Sakit kepala;997
2021-06-13;SUMATERA UTARA;Sakit kepala;999
2021-03-24;ACEH;Sakit dada;196
2021-03-28;ACEH;Sakit dada;197
2021-04-07;ACEH;Sakit dada;200
2021-04-12;ACEH;Sakit dada;202
2021-04-15;ACEH;Sakit dada;204
2021-04-16;ACEH;Sakit dada;204
2021-04-17;ACEH;Sakit dada;205
2021-04-18;ACEH;Sakit dada;206
2021-04-19;ACEH;Sakit dada;206
2021-04-20;ACEH;Sakit dada;207
2021-04-21;ACEH;Sakit dada;209
2021-04-22;ACEH;Sakit dada;210
2021-04-23;ACEH;Sakit dada;212
2021-04-24;ACEH;Sakit dada;213
2021-04-25;ACEH;Sakit dada;214
2021-04-26;ACEH;Sakit dada;215
2021-04-27;ACEH;Sakit dada;216
2021-04-30;ACEH;Sakit dada;221
2021-05-01;ACEH;Sakit dada;223
2021-05-02;ACEH;Sakit dada;225
2021-05-04;ACEH;Sakit dada;228
2021-05-06;ACEH;Sakit dada;232
2021-05-08;ACEH;Sakit dada;236
2021-05-10;ACEH;Sakit dada;238
2021-05-13;ACEH;Sakit dada;243
2021-05-14;ACEH;Sakit dada;243
2021-05-16;ACEH;Sakit dada;245
2021-05-19;ACEH;Sakit dada;252
2021-05-25;ACEH;Sakit dada;272
2021-05-26;ACEH;Sakit dada;277
2021-05-29;ACEH;Sakit dada;293
2021-05-31;ACEH;Sakit dada;300
2021-06-02;ACEH;Sakit dada;305
2021-06-10;ACEH;Sakit dada;337
2021-06-12;ACEH;Sakit dada;344
2021-06-13;ACEH;Sakit dada;348
2021-03-24;BALI;Sakit dada;771
2021-03-28;BALI;Sakit dada;783
2021-04-07;BALI;Sakit dada;821
2021-04-12;BALI;Sakit dada;838
2021-04-15;BALI;Sakit dada;848
2021-04-16;BALI;Sakit dada;852
2021-04-17;BALI;Sakit dada;855
2021-04-18;BALI;Sakit dada;859
2021-04-19;BALI;Sakit dada;862
2021-04-20;BALI;Sakit dada;866
2021-04-21;BALI;Sakit dada;870
2021-04-22;BALI;Sakit dada;873
2021-04-23;BALI;Sakit dada;876
2021-04-24;BALI;Sakit dada;878
2021-04-25;BALI;Sakit dada;880
2021-04-26;BALI;Sakit dada;882
2021-04-27;BALI;Sakit dada;885
2021-04-30;BALI;Sakit dada;893
2021-05-01;BALI;Sakit dada;896
2021-05-02;BALI;Sakit dada;898
2021-05-04;BALI;Sakit dada;903
2021-05-06;BALI;Sakit dada;909
2021-05-08;BALI;Sakit dada;913
2021-05-10;BALI;Sakit dada;917
2021-05-13;BALI;Sakit dada;922
2021-05-14;BALI;Sakit dada;923
2021-05-16;BALI;Sakit dada;926
2021-05-19;BALI;Sakit dada;931
2021-05-25;BALI;Sakit dada;939
2021-05-26;BALI;Sakit dada;941
2021-05-29;BALI;Sakit dada;943
2021-05-31;BALI;Sakit dada;945
2021-06-02;BALI;Sakit dada;946
2021-06-10;BALI;Sakit dada;953
2021-06-12;BALI;Sakit dada;954
2021-06-13;BALI;Sakit dada;955
2021-03-24;BANTEN;Sakit dada;712
2021-03-28;BANTEN;Sakit dada;723
2021-04-07;BANTEN;Sakit dada;891
2021-04-12;BANTEN;Sakit dada;907
2021-04-15;BANTEN;Sakit dada;914
2021-04-16;BANTEN;Sakit dada;917
2021-04-17;BANTEN;Sakit dada;919
2021-04-18;BANTEN;Sakit dada;920
2021-04-19;BANTEN;Sakit dada;921
2021-04-20;BANTEN;Sakit dada;923
2021-04-21;BANTEN;Sakit dada;925
2021-04-22;BANTEN;Sakit dada;927
2021-04-23;BANTEN;Sakit dada;930
2021-04-24;BANTEN;Sakit dada;931
2021-04-25;BANTEN;Sakit dada;933
2021-04-26;BANTEN;Sakit dada;937
2021-04-27;BANTEN;Sakit dada;942
2021-04-30;BANTEN;Sakit dada;947
2021-05-01;BANTEN;Sakit dada;948
2021-05-02;BANTEN;Sakit dada;949
2021-05-04;BANTEN;Sakit dada;954
2021-05-06;BANTEN;Sakit dada;957
2021-05-08;BANTEN;Sakit dada;960
2021-05-10;BANTEN;Sakit dada;963
2021-05-13;BANTEN;Sakit dada;966
2021-05-14;BANTEN;Sakit dada;967
2021-05-16;BANTEN;Sakit dada;969
2021-05-19;BANTEN;Sakit dada;971
2021-05-25;BANTEN;Sakit dada;979
2021-05-26;BANTEN;Sakit dada;980
2021-05-29;BANTEN;Sakit dada;986
2021-05-31;BANTEN;Sakit dada;990
2021-06-02;BANTEN;Sakit dada;993
2021-06-10;BANTEN;Sakit dada;1012
2021-06-12;BANTEN;Sakit dada;1020
2021-06-13;BANTEN;Sakit dada;1024
2021-03-24;BENGKULU;Sakit dada;106
2021-03-28;BENGKULU;Sakit dada;107
2021-04-07;BENGKULU;Sakit dada;112
2021-04-12;BENGKULU;Sakit dada;116
2021-04-15;BENGKULU;Sakit dada;118
2021-04-16;BENGKULU;Sakit dada;119
2021-04-17;BENGKULU;Sakit dada;120
2021-04-18;BENGKULU;Sakit dada;122
2021-04-19;BENGKULU;Sakit dada;122
2021-04-20;BENGKULU;Sakit dada;123
2021-04-21;BENGKULU;Sakit dada;125
2021-04-22;BENGKULU;Sakit dada;125
2021-04-23;BENGKULU;Sakit dada;127
2021-04-24;BENGKULU;Sakit dada;128
2021-04-25;BENGKULU;Sakit dada;130
2021-04-26;BENGKULU;Sakit dada;131
2021-04-27;BENGKULU;Sakit dada;133
2021-04-30;BENGKULU;Sakit dada;136
2021-05-01;BENGKULU;Sakit dada;138
2021-05-02;BENGKULU;Sakit dada;139
2021-05-04;BENGKULU;Sakit dada;140
2021-05-06;BENGKULU;Sakit dada;142
2021-05-08;BENGKULU;Sakit dada;145
2021-05-10;BENGKULU;Sakit dada;146
2021-05-13;BENGKULU;Sakit dada;148
2021-05-14;BENGKULU;Sakit dada;149
2021-05-16;BENGKULU;Sakit dada;149
2021-05-19;BENGKULU;Sakit dada;150
2021-05-25;BENGKULU;Sakit dada;156
2021-05-26;BENGKULU;Sakit dada;156
2021-05-29;BENGKULU;Sakit dada;160
2021-05-31;BENGKULU;Sakit dada;161
2021-06-02;BENGKULU;Sakit dada;163
2021-06-10;BENGKULU;Sakit dada;169
2021-06-12;BENGKULU;Sakit dada;171
2021-06-13;BENGKULU;Sakit dada;173
2021-03-24;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;641
2021-03-28;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;656
2021-04-07;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;696
2021-04-12;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;714
2021-04-15;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;729
2021-04-16;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;734
2021-04-17;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;737
2021-04-18;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;740
2021-04-19;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;743
2021-04-20;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;747
2021-04-21;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;752
2021-04-22;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;757
2021-04-23;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;760
2021-04-24;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;763
2021-04-25;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;767
2021-04-26;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;771
2021-04-27;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;774
2021-04-30;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;790
2021-05-01;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;793
2021-05-02;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;796
2021-05-04;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;803
2021-05-06;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;812
2021-05-08;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;818
2021-05-10;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;824
2021-05-13;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;834
2021-05-14;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;836
2021-05-16;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;840
2021-05-19;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;850
2021-05-25;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;873
2021-05-26;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;877
2021-05-29;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;888
2021-05-31;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;895
2021-06-02;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;905
2021-06-10;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;949
2021-06-12;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;966
2021-06-13;DAERAH ISTIMEWA YOGYAKARTA;Sakit dada;975
2021-03-24;DKI JAKARTA;Sakit dada;7475
2021-03-28;DKI JAKARTA;Sakit dada;7594
2021-04-07;DKI JAKARTA;Sakit dada;7767
2021-04-12;DKI JAKARTA;Sakit dada;7866
2021-04-15;DKI JAKARTA;Sakit dada;7922
2021-04-16;DKI JAKARTA;Sakit dada;7942
2021-04-17;DKI JAKARTA;Sakit dada;7963
2021-04-18;DKI JAKARTA;Sakit dada;7982
2021-04-19;DKI JAKARTA;Sakit dada;8001
2021-04-20;DKI JAKARTA;Sakit dada;8010
2021-04-21;DKI JAKARTA;Sakit dada;8022
2021-04-22;DKI JAKARTA;Sakit dada;8048
2021-04-23;DKI JAKARTA;Sakit dada;8065
2021-04-24;DKI JAKARTA;Sakit dada;8083
2021-04-25;DKI JAKARTA;Sakit dada;8101
2021-04-26;DKI JAKARTA;Sakit dada;8116
2021-04-27;DKI JAKARTA;Sakit dada;8124
2021-04-30;DKI JAKARTA;Sakit dada;8172
2021-05-01;DKI JAKARTA;Sakit dada;8191
2021-05-02;DKI JAKARTA;Sakit dada;8208
2021-05-04;DKI JAKARTA;Sakit dada;8231
2021-05-06;DKI JAKARTA;Sakit dada;8266
2021-05-08;DKI JAKARTA;Sakit dada;8297
2021-05-10;DKI JAKARTA;Sakit dada;8327
2021-05-13;DKI JAKARTA;Sakit dada;8364
2021-05-14;DKI JAKARTA;Sakit dada;8376
2021-05-16;DKI JAKARTA;Sakit dada;8384
2021-05-19;DKI JAKARTA;Sakit dada;8409
2021-05-25;DKI JAKARTA;Sakit dada;8504
2021-05-26;DKI JAKARTA;Sakit dada;8517
2021-05-29;DKI JAKARTA;Sakit dada;8565
2021-05-31;DKI JAKARTA;Sakit dada;8601
2021-06-02;DKI JAKARTA;Sakit dada;8624
2021-06-10;DKI JAKARTA;Sakit dada;8811
2021-06-12;DKI JAKARTA;Sakit dada;8906
2021-06-13;DKI JAKARTA;Sakit dada;8961
2021-03-24;GORONTALO;Sakit dada;102
2021-03-28;GORONTALO;Sakit dada;102
2021-04-07;GORONTALO;Sakit dada;105
2021-04-12;GORONTALO;Sakit dada;105
2021-04-15;GORONTALO;Sakit dada;106
2021-04-16;GORONTALO;Sakit dada;106
2021-04-17;GORONTALO;Sakit dada;106
2021-04-18;GORONTALO;Sakit dada;106
2021-04-19;GORONTALO;Sakit dada;106
2021-04-20;GORONTALO;Sakit dada;107
2021-04-21;GORONTALO;Sakit dada;107
2021-04-22;GORONTALO;Sakit dada;107
2021-04-23;GORONTALO;Sakit dada;107
2021-04-24;GORONTALO;Sakit dada;107
2021-04-25;GORONTALO;Sakit dada;107
2021-04-26;GORONTALO;Sakit dada;107
2021-04-27;GORONTALO;Sakit dada;107
2021-04-30;GORONTALO;Sakit dada;108
2021-05-01;GORONTALO;Sakit dada;108
2021-05-02;GORONTALO;Sakit dada;108
2021-05-04;GORONTALO;Sakit dada;108
2021-05-06;GORONTALO;Sakit dada;108
2021-05-08;GORONTALO;Sakit dada;108
2021-05-10;GORONTALO;Sakit dada;108
2021-05-13;GORONTALO;Sakit dada;109
2021-05-14;GORONTALO;Sakit dada;109
2021-05-16;GORONTALO;Sakit dada;109
2021-05-19;GORONTALO;Sakit dada;109
2021-05-25;GORONTALO;Sakit dada;109
2021-05-26;GORONTALO;Sakit dada;109
2021-05-29;GORONTALO;Sakit dada;110
2021-05-31;GORONTALO;Sakit dada;110
2021-06-02;GORONTALO;Sakit dada;110
2021-06-10;GORONTALO;Sakit dada;111
2021-06-12;GORONTALO;Sakit dada;111
2021-06-13;GORONTALO;Sakit dada;111
2021-03-24;JAMBI;Sakit dada;119
2021-03-28;JAMBI;Sakit dada;123
2021-04-07;JAMBI;Sakit dada;130
2021-04-12;JAMBI;Sakit dada;133
2021-04-15;JAMBI;Sakit dada;136
2021-04-16;JAMBI;Sakit dada;137
2021-04-17;JAMBI;Sakit dada;138
2021-04-18;JAMBI;Sakit dada;139
2021-04-19;JAMBI;Sakit dada;140
2021-04-20;JAMBI;Sakit dada;141
2021-04-21;JAMBI;Sakit dada;142
2021-04-22;JAMBI;Sakit dada;144
2021-04-23;JAMBI;Sakit dada;145
2021-04-24;JAMBI;Sakit dada;146
2021-04-25;JAMBI;Sakit dada;147
2021-04-26;JAMBI;Sakit dada;148
2021-04-27;JAMBI;Sakit dada;148
2021-04-30;JAMBI;Sakit dada;153
2021-05-01;JAMBI;Sakit dada;155
2021-05-02;JAMBI;Sakit dada;156
2021-05-04;JAMBI;Sakit dada;159
2021-05-06;JAMBI;Sakit dada;163
2021-05-08;JAMBI;Sakit dada;166
2021-05-10;JAMBI;Sakit dada;169
2021-05-13;JAMBI;Sakit dada;172
2021-05-14;JAMBI;Sakit dada;173
2021-05-16;JAMBI;Sakit dada;173
2021-05-19;JAMBI;Sakit dada;175
2021-05-25;JAMBI;Sakit dada;183
2021-05-26;JAMBI;Sakit dada;184
2021-05-29;JAMBI;Sakit dada;189
2021-05-31;JAMBI;Sakit dada;192
2021-06-02;JAMBI;Sakit dada;195
2021-06-10;JAMBI;Sakit dada;213
2021-06-12;JAMBI;Sakit dada;218
2021-06-13;JAMBI;Sakit dada;220
2021-03-24;JAWA BARAT;Sakit dada;4875
2021-03-28;JAWA BARAT;Sakit dada;4936
2021-04-07;JAWA BARAT;Sakit dada;5105
2021-04-12;JAWA BARAT;Sakit dada;5201
2021-04-15;JAWA BARAT;Sakit dada;5286
2021-04-16;JAWA BARAT;Sakit dada;5306
2021-04-17;JAWA BARAT;Sakit dada;5322
2021-04-18;JAWA BARAT;Sakit dada;5338
2021-04-19;JAWA BARAT;Sakit dada;5366
2021-04-20;JAWA BARAT;Sakit dada;5394
2021-04-21;JAWA BARAT;Sakit dada;5414
2021-04-22;JAWA BARAT;Sakit dada;5441
2021-04-23;JAWA BARAT;Sakit dada;5463
2021-04-24;JAWA BARAT;Sakit dada;5475
2021-04-25;JAWA BARAT;Sakit dada;5489
2021-04-26;JAWA BARAT;Sakit dada;5528
2021-04-27;JAWA BARAT;Sakit dada;5551
2021-04-30;JAWA BARAT;Sakit dada;5624
2021-05-01;JAWA BARAT;Sakit dada;5639
2021-05-02;JAWA BARAT;Sakit dada;5653
2021-05-04;JAWA BARAT;Sakit dada;5697
2021-05-06;JAWA BARAT;Sakit dada;5737
2021-05-08;JAWA BARAT;Sakit dada;5821
2021-05-10;JAWA BARAT;Sakit dada;5852
2021-05-13;JAWA BARAT;Sakit dada;5904
2021-05-14;JAWA BARAT;Sakit dada;5916
