Tanggal;Provinsi;Target;Jumlah.Target;Jumlah.Vaksinasi.1;Jumlah.Vaksinasi.2
2021-04-05;Papua;Pelayan Publik;1859;188;126
2021-04-06;Papua;Pelayan Publik;1859;188;129
2021-04-07;Papua;Pelayan Publik;1859;189;136
2021-04-08;Papua;Pelayan Publik;1859;190;138
2021-04-09;Papua;Pelayan Publik;1859;195;140
2021-04-10;Papua;Pelayan Publik;1859;196;142
2021-04-11;Papua;Pelayan Publik;1859;198;144
2021-04-12;Papua;Pelayan Publik;1859;198;145
2021-04-13;Papua;Pelayan Publik;1859;205;152
2021-04-14;Papua;Pelayan Publik;1859;211;154
2021-04-15;Papua;Pelayan Publik;1859;212;154
2021-04-16;Papua;Pelayan Publik;1859;217;159
2021-04-17;Papua;Pelayan Publik;1859;219;160
2021-04-18;Papua;Pelayan Publik;1859;223;160
2021-04-19;Papua;Pelayan Publik;1859;224;163
2021-04-20;Papua;Pelayan Publik;1859;224;168
2021-04-21;Papua;Pelayan Publik;1859;225;168
2021-04-22;Papua;Pelayan Publik;1859;225;169
2021-04-23;Papua;Pelayan Publik;1859;226;177
2021-04-24;Papua;Pelayan Publik;1859;228;180
2021-04-25;Papua;Pelayan Publik;1859;237;186
2021-04-26;Papua;Pelayan Publik;1859;245;188
2021-04-27;Papua;Pelayan Publik;1859;250;193
2021-04-28;Papua;Pelayan Publik;1859;260;195
2021-04-29;Papua;Pelayan Publik;1859;262;201
2021-04-30;Papua;Pelayan Publik;1859;263;203
2021-05-01;Papua;Pelayan Publik;1859;268;209
2021-05-02;Papua;Pelayan Publik;1859;275;222
2021-05-03;Papua;Pelayan Publik;1859;278;234
2021-05-04;Papua;Pelayan Publik;1859;280;235
2021-05-05;Papua;Pelayan Publik;1859;283;236
2021-05-06;Papua;Pelayan Publik;1859;291;241
2021-05-07;Papua;Pelayan Publik;1859;292;247
2021-05-08;Papua;Pelayan Publik;1859;293;249
2021-05-09;Papua;Pelayan Publik;1859;306;251
2021-05-10;Papua;Pelayan Publik;1859;310;255
2021-05-11;Papua;Pelayan Publik;1859;315;264
2021-05-12;Papua;Pelayan Publik;1859;325;264
2021-05-13;Papua;Pelayan Publik;1859;326;274
2021-05-14;Papua;Pelayan Publik;1859;338;274
2021-05-15;Papua;Pelayan Publik;1859;354;278
2021-05-16;Papua;Pelayan Publik;1859;357;285
2021-05-17;Papua;Pelayan Publik;1859;359;287
2021-05-18;Papua;Pelayan Publik;1859;373;291
2021-05-19;Papua;Pelayan Publik;1859;374;292
2021-05-20;Papua;Pelayan Publik;1859;383;296
2021-05-21;Papua;Pelayan Publik;1859;386;298
2021-05-22;Papua;Pelayan Publik;1859;388;299
2021-05-23;Papua;Pelayan Publik;1859;395;308
2021-05-24;Papua;Pelayan Publik;1859;401;316
2021-05-25;Papua;Pelayan Publik;1859;417;319
2021-05-26;Papua;Pelayan Publik;1859;417;321
2021-05-27;Papua;Pelayan Publik;1859;418;322
2021-05-28;Papua;Pelayan Publik;1859;419;323
2021-05-29;Papua;Pelayan Publik;1859;419;324
2021-05-30;Papua;Pelayan Publik;1859;421;326
2021-05-31;Papua;Pelayan Publik;1859;423;331
2021-06-01;Papua;Pelayan Publik;1859;425;333
2021-06-02;Papua;Pelayan Publik;1859;426;341
2021-06-03;Papua;Pelayan Publik;1859;438;344
2021-06-04;Papua;Pelayan Publik;1859;440;345
2021-06-05;Papua;Pelayan Publik;1859;446;347
2021-06-06;Papua;Pelayan Publik;1859;447;349
2021-06-07;Papua;Pelayan Publik;1859;457;357
2021-06-08;Papua;Pelayan Publik;1859;461;362
2021-06-09;Papua;Pelayan Publik;1859;466;367
2021-06-10;Papua;Pelayan Publik;1859;474;371
2021-06-11;Papua;Pelayan Publik;1859;479;375
2021-06-12;Papua;Pelayan Publik;1859;481;376
2021-06-13;Papua;Pelayan Publik;1859;499;385
2021-06-14;Papua;Pelayan Publik;1859;508;385
2021-03-05;Riau;Pelayan Publik;4283;54;18
2021-03-06;Riau;Pelayan Publik;4283;67;19
2021-03-07;Riau;Pelayan Publik;4283;132;21
2021-03-08;Riau;Pelayan Publik;4283;134;25
2021-03-09;Riau;Pelayan Publik;4283;162;25
2021-03-10;Riau;Pelayan Publik;4283;165;40
2021-03-11;Riau;Pelayan Publik;4283;173;45
2021-03-12;Riau;Pelayan Publik;4283;188;46
2021-03-13;Riau;Pelayan Publik;4283;190;48
2021-03-14;Riau;Pelayan Publik;4283;224;50
2021-03-15;Riau;Pelayan Publik;4283;231;51
2021-03-16;Riau;Pelayan Publik;4283;234;51
2021-03-17;Riau;Pelayan Publik;4283;268;58
2021-03-18;Riau;Pelayan Publik;4283;286;71
2021-03-19;Riau;Pelayan Publik;4283;292;84
2021-03-20;Riau;Pelayan Publik;4283;295;87
2021-03-21;Riau;Pelayan Publik;4283;300;91
2021-03-22;Riau;Pelayan Publik;4283;324;94
2021-03-23;Riau;Pelayan Publik;4283;341;94
2021-03-24;Riau;Pelayan Publik;4283;344;113
2021-03-25;Riau;Pelayan Publik;4283;355;116
2021-03-26;Riau;Pelayan Publik;4283;371;119
2021-03-27;Riau;Pelayan Publik;4283;405;132
2021-03-28;Riau;Pelayan Publik;4283;408;134
2021-03-29;Riau;Pelayan Publik;4283;413;148
2021-03-30;Riau;Pelayan Publik;4283;446;186
2021-03-31;Riau;Pelayan Publik;4283;481;198
2021-04-01;Riau;Pelayan Publik;4283;485;199
2021-04-02;Riau;Pelayan Publik;4283;494;201
2021-04-03;Riau;Pelayan Publik;4283;534;205
2021-04-04;Riau;Pelayan Publik;4283;565;207
2021-04-05;Riau;Pelayan Publik;4283;571;210
2021-04-06;Riau;Pelayan Publik;4283;585;211
2021-04-07;Riau;Pelayan Publik;4283;586;211
2021-04-08;Riau;Pelayan Publik;4283;615;218
2021-04-09;Riau;Pelayan Publik;4283;648;223
2021-04-10;Riau;Pelayan Publik;4283;651;226
2021-04-11;Riau;Pelayan Publik;4283;659;243
2021-04-12;Riau;Pelayan Publik;4283;691;257
2021-04-13;Riau;Pelayan Publik;4283;706;268
2021-04-14;Riau;Pelayan Publik;4283;709;270
2021-04-15;Riau;Pelayan Publik;4283;766;275
2021-04-16;Riau;Pelayan Publik;4283;825;302
2021-04-17;Riau;Pelayan Publik;4283;844;303
2021-04-18;Riau;Pelayan Publik;4283;851;311
2021-04-19;Riau;Pelayan Publik;4283;893;312
2021-04-20;Riau;Pelayan Publik;4283;940;317
2021-04-21;Riau;Pelayan Publik;4283;972;345
2021-04-22;Riau;Pelayan Publik;4283;984;382
2021-04-23;Riau;Pelayan Publik;4283;985;385
2021-04-24;Riau;Pelayan Publik;4283;997;391
2021-04-25;Riau;Pelayan Publik;4283;1000;394
2021-04-26;Riau;Pelayan Publik;4283;1003;394
2021-04-27;Riau;Pelayan Publik;4283;1007;395
2021-04-28;Riau;Pelayan Publik;4283;1022;410
2021-04-29;Riau;Pelayan Publik;4283;1023;410
2021-04-30;Riau;Pelayan Publik;4283;1081;412
2021-05-01;Riau;Pelayan Publik;4283;1126;433
2021-05-02;Riau;Pelayan Publik;4283;1134;435
2021-05-03;Riau;Pelayan Publik;4283;1135;453
2021-05-04;Riau;Pelayan Publik;4283;1142;458
2021-05-05;Riau;Pelayan Publik;4283;1143;466
2021-05-06;Riau;Pelayan Publik;4283;1205;486
2021-05-07;Riau;Pelayan Publik;4283;1208;489
2021-05-08;Riau;Pelayan Publik;4283;1235;492
2021-05-09;Riau;Pelayan Publik;4283;1254;495
2021-05-10;Riau;Pelayan Publik;4283;1318;500
2021-05-11;Riau;Pelayan Publik;4283;1320;504
2021-05-12;Riau;Pelayan Publik;4283;1325;504
2021-05-13;Riau;Pelayan Publik;4283;1331;512
2021-05-14;Riau;Pelayan Publik;4283;1369;518
2021-05-15;Riau;Pelayan Publik;4283;1385;520
2021-05-16;Riau;Pelayan Publik;4283;1394;536
2021-05-17;Riau;Pelayan Publik;4283;1394;539
2021-05-18;Riau;Pelayan Publik;4283;1419;546
2021-05-19;Riau;Pelayan Publik;4283;1423;562
2021-05-20;Riau;Pelayan Publik;4283;1440;567
2021-05-21;Riau;Pelayan Publik;4283;1443;577
2021-05-22;Riau;Pelayan Publik;4283;1447;580
2021-05-23;Riau;Pelayan Publik;4283;1454;595
2021-05-24;Riau;Pelayan Publik;4283;1487;598
2021-05-25;Riau;Pelayan Publik;4283;1500;604
2021-05-26;Riau;Pelayan Publik;4283;1502;609
2021-05-27;Riau;Pelayan Publik;4283;1509;620
2021-05-28;Riau;Pelayan Publik;4283;1510;621
2021-05-29;Riau;Pelayan Publik;4283;1512;623
2021-05-30;Riau;Pelayan Publik;4283;1548;652
2021-05-31;Riau;Pelayan Publik;4283;1585;656
2021-06-01;Riau;Pelayan Publik;4283;1610;672
2021-06-02;Riau;Pelayan Publik;4283;1614;675
2021-06-03;Riau;Pelayan Publik;4283;1618;697
2021-06-04;Riau;Pelayan Publik;4283;1640;706
2021-06-05;Riau;Pelayan Publik;4283;1652;706
2021-06-06;Riau;Pelayan Publik;4283;1671;738
2021-06-07;Riau;Pelayan Publik;4283;1686;739
2021-06-08;Riau;Pelayan Publik;4283;1713;743
2021-06-09;Riau;Pelayan Publik;4283;1740;756
2021-06-10;Riau;Pelayan Publik;4283;1748;760
2021-06-11;Riau;Pelayan Publik;4283;1767;762
2021-06-12;Riau;Pelayan Publik;4283;1797;793
2021-06-13;Riau;Pelayan Publik;4283;1811;829
2021-06-14;Riau;Pelayan Publik;4283;1814;834
2021-03-05;Sulawesi Selatan;Pelayan Publik;5539;61;12
2021-03-06;Sulawesi Selatan;Pelayan Publik;5539;70;38
2021-03-07;Sulawesi Selatan;Pelayan Publik;5539;102;42
2021-03-08;Sulawesi Selatan;Pelayan Publik;5539;104;63
2021-03-09;Sulawesi Selatan;Pelayan Publik;5539;110;81
2021-03-10;Sulawesi Selatan;Pelayan Publik;5539;117;82
2021-03-11;Sulawesi Selatan;Pelayan Publik;5539;141;88
2021-03-12;Sulawesi Selatan;Pelayan Publik;5539;177;91
2021-03-13;Sulawesi Selatan;Pelayan Publik;5539;180;103
2021-03-14;Sulawesi Selatan;Pelayan Publik;5539;183;112
2021-03-15;Sulawesi Selatan;Pelayan Publik;5539;189;112
2021-03-16;Sulawesi Selatan;Pelayan Publik;5539;191;113
2021-03-17;Sulawesi Selatan;Pelayan Publik;5539;213;118
2021-03-18;Sulawesi Selatan;Pelayan Publik;5539;213;131
2021-03-19;Sulawesi Selatan;Pelayan Publik;5539;237;138
2021-03-20;Sulawesi Selatan;Pelayan Publik;5539;249;139
2021-03-21;Sulawesi Selatan;Pelayan Publik;5539;267;168
2021-03-22;Sulawesi Selatan;Pelayan Publik;5539;301;176
2021-03-23;Sulawesi Selatan;Pelayan Publik;5539;307;205
2021-03-24;Sulawesi Selatan;Pelayan Publik;5539;308;234
2021-03-25;Sulawesi Selatan;Pelayan Publik;5539;322;235
2021-03-26;Sulawesi Selatan;Pelayan Publik;5539;339;252
2021-03-27;Sulawesi Selatan;Pelayan Publik;5539;365;255
2021-03-28;Sulawesi Selatan;Pelayan Publik;5539;385;258
2021-03-29;Sulawesi Selatan;Pelayan Publik;5539;392;275
2021-03-30;Sulawesi Selatan;Pelayan Publik;5539;395;298
2021-03-31;Sulawesi Selatan;Pelayan Publik;5539;406;342
2021-04-01;Sulawesi Selatan;Pelayan Publik;5539;416;365
2021-04-02;Sulawesi Selatan;Pelayan Publik;5539;418;372
2021-04-03;Sulawesi Selatan;Pelayan Publik;5539;430;379
2021-04-04;Sulawesi Selatan;Pelayan Publik;5539;462;380
2021-04-05;Sulawesi Selatan;Pelayan Publik;5539;472;385
2021-04-06;Sulawesi Selatan;Pelayan Publik;5539;495;394
2021-04-07;Sulawesi Selatan;Pelayan Publik;5539;501;395
2021-04-08;Sulawesi Selatan;Pelayan Publik;5539;506;418
2021-04-09;Sulawesi Selatan;Pelayan Publik;5539;524;423
2021-04-10;Sulawesi Selatan;Pelayan Publik;5539;601;426
2021-04-11;Sulawesi Selatan;Pelayan Publik;5539;628;442
2021-04-12;Sulawesi Selatan;Pelayan Publik;5539;630;471
2021-04-13;Sulawesi Selatan;Pelayan Publik;5539;635;515
2021-04-14;Sulawesi Selatan;Pelayan Publik;5539;684;528
2021-04-15;Sulawesi Selatan;Pelayan Publik;5539;688;555
2021-04-16;Sulawesi Selatan;Pelayan Publik;5539;693;562
2021-04-17;Sulawesi Selatan;Pelayan Publik;5539;702;579
2021-04-18;Sulawesi Selatan;Pelayan Publik;5539;730;591
2021-04-19;Sulawesi Selatan;Pelayan Publik;5539;731;591
2021-04-20;Sulawesi Selatan;Pelayan Publik;5539;747;609
2021-04-21;Sulawesi Selatan;Pelayan Publik;5539;765;612
2021-04-22;Sulawesi Selatan;Pelayan Publik;5539;781;613
2021-04-23;Sulawesi Selatan;Pelayan Publik;5539;822;622
2021-04-24;Sulawesi Selatan;Pelayan Publik;5539;842;622
2021-04-25;Sulawesi Selatan;Pelayan Publik;5539;848;628
2021-04-26;Sulawesi Selatan;Pelayan Publik;5539;852;629
2021-04-27;Sulawesi Selatan;Pelayan Publik;5539;857;635
2021-04-28;Sulawesi Selatan;Pelayan Publik;5539;859;641
2021-04-29;Sulawesi Selatan;Pelayan Publik;5539;883;653
2021-04-30;Sulawesi Selatan;Pelayan Publik;5539;884;699
2021-05-01;Sulawesi Selatan;Pelayan Publik;5539;921;699
2021-05-02;Sulawesi Selatan;Pelayan Publik;5539;927;714
2021-05-03;Sulawesi Selatan;Pelayan Publik;5539;962;727
2021-05-04;Sulawesi Selatan;Pelayan Publik;5539;982;732
2021-05-05;Sulawesi Selatan;Pelayan Publik;5539;997;747
2021-05-06;Sulawesi Selatan;Pelayan Publik;5539;1009;748
2021-05-07;Sulawesi Selatan;Pelayan Publik;5539;1028;766
2021-05-08;Sulawesi Selatan;Pelayan Publik;5539;1031;769
2021-05-09;Sulawesi Selatan;Pelayan Publik;5539;1033;771
2021-05-10;Sulawesi Selatan;Pelayan Publik;5539;1037;771
2021-05-11;Sulawesi Selatan;Pelayan Publik;5539;1041;781
2021-05-12;Sulawesi Selatan;Pelayan Publik;5539;1077;783
2021-05-13;Sulawesi Selatan;Pelayan Publik;5539;1098;789
2021-05-14;Sulawesi Selatan;Pelayan Publik;5539;1122;799
2021-05-15;Sulawesi Selatan;Pelayan Publik;5539;1140;807
2021-05-16;Sulawesi Selatan;Pelayan Publik;5539;1153;828
2021-05-17;Sulawesi Selatan;Pelayan Publik;5539;1157;829
2021-05-18;Sulawesi Selatan;Pelayan Publik;5539;1157;872
2021-05-19;Sulawesi Selatan;Pelayan Publik;5539;1159;880
2021-05-20;Sulawesi Selatan;Pelayan Publik;5539;1166;883
2021-05-21;Sulawesi Selatan;Pelayan Publik;5539;1180;895
2021-05-22;Sulawesi Selatan;Pelayan Publik;5539;1191;902
2021-05-23;Sulawesi Selatan;Pelayan Publik;5539;1230;957
2021-05-24;Sulawesi Selatan;Pelayan Publik;5539;1235;996
2021-05-25;Sulawesi Selatan;Pelayan Publik;5539;1252;1016
2021-05-26;Sulawesi Selatan;Pelayan Publik;5539;1267;1026
2021-05-27;Sulawesi Selatan;Pelayan Publik;5539;1289;1029
2021-05-28;Sulawesi Selatan;Pelayan Publik;5539;1305;1032
2021-05-29;Sulawesi Selatan;Pelayan Publik;5539;1309;1036
2021-05-30;Sulawesi Selatan;Pelayan Publik;5539;1340;1063
2021-05-31;Sulawesi Selatan;Pelayan Publik;5539;1378;1068
2021-06-01;Sulawesi Selatan;Pelayan Publik;5539;1416;1072
2021-06-02;Sulawesi Selatan;Pelayan Publik;5539;1523;1084
2021-06-03;Sulawesi Selatan;Pelayan Publik;5539;1538;1121
2021-06-04;Sulawesi Selatan;Pelayan Publik;5539;1551;1166
2021-06-05;Sulawesi Selatan;Pelayan Publik;5539;1557;1182
2021-06-06;Sulawesi Selatan;Pelayan Publik;5539;1577;1186
2021-06-07;Sulawesi Selatan;Pelayan Publik;5539;1586;1221
2021-06-08;Sulawesi Selatan;Pelayan Publik;5539;1617;1223
2021-06-09;Sulawesi Selatan;Pelayan Publik;5539;1632;1227
2021-06-10;Sulawesi Selatan;Pelayan Publik;5539;1643;1231
2021-06-11;Sulawesi Selatan;Pelayan Publik;5539;1735;1279
2021-06-12;Sulawesi Selatan;Pelayan Publik;5539;1762;1288
2021-06-13;Sulawesi Selatan;Pelayan Publik;5539;1793;1302
2021-06-14;Sulawesi Selatan;Pelayan Publik;5539;1797;1345
2021-03-05;Sulawesi Tenggara;Pelayan Publik;1401;15;2
2021-03-06;Sulawesi Tenggara;Pelayan Publik;1401;16;6
2021-03-07;Sulawesi Tenggara;Pelayan Publik;1401;25;7
2021-03-08;Sulawesi Tenggara;Pelayan Publik;1401;34;8
2021-03-09;Sulawesi Tenggara;Pelayan Publik;1401;41;22
2021-03-10;Sulawesi Tenggara;Pelayan Publik;1401;51;23
2021-03-11;Sulawesi Tenggara;Pelayan Publik;1401;52;23
2021-03-12;Sulawesi Tenggara;Pelayan Publik;1401;53;24
2021-03-13;Sulawesi Tenggara;Pelayan Publik;1401;57;33
2021-03-14;Sulawesi Tenggara;Pelayan Publik;1401;58;36
2021-03-15;Sulawesi Tenggara;Pelayan Publik;1401;74;39
2021-03-16;Sulawesi Tenggara;Pelayan Publik;1401;74;46
2021-03-17;Sulawesi Tenggara;Pelayan Publik;1401;80;50
2021-03-18;Sulawesi Tenggara;Pelayan Publik;1401;90;55
2021-03-19;Sulawesi Tenggara;Pelayan Publik;1401;99;58
2021-03-20;Sulawesi Tenggara;Pelayan Publik;1401;100;59
2021-03-21;Sulawesi Tenggara;Pelayan Publik;1401;106;60
2021-03-22;Sulawesi Tenggara;Pelayan Publik;1401;108;61
2021-03-23;Sulawesi Tenggara;Pelayan Publik;1401;111;63
2021-03-24;Sulawesi Tenggara;Pelayan Publik;1401;126;65
2021-03-25;Sulawesi Tenggara;Pelayan Publik;1401;128;66
2021-03-26;Sulawesi Tenggara;Pelayan Publik;1401;135;66
2021-03-27;Sulawesi Tenggara;Pelayan Publik;1401;136;70
2021-03-28;Sulawesi Tenggara;Pelayan Publik;1401;138;72
2021-03-29;Sulawesi Tenggara;Pelayan Publik;1401;142;74
2021-03-30;Sulawesi Tenggara;Pelayan Publik;1401;153;76
2021-03-31;Sulawesi Tenggara;Pelayan Publik;1401;156;80
2021-04-01;Sulawesi Tenggara;Pelayan Publik;1401;162;80
2021-04-02;Sulawesi Tenggara;Pelayan Publik;1401;163;81
2021-04-03;Sulawesi Tenggara;Pelayan Publik;1401;174;85
2021-04-04;Sulawesi Tenggara;Pelayan Publik;1401;177;86
2021-04-05;Sulawesi Tenggara;Pelayan Publik;1401;183;87
2021-04-06;Sulawesi Tenggara;Pelayan Publik;1401;187;87
2021-04-07;Sulawesi Tenggara;Pelayan Publik;1401;189;87
2021-04-08;Sulawesi Tenggara;Pelayan Publik;1401;191;88
2021-04-09;Sulawesi Tenggara;Pelayan Publik;1401;196;91
2021-04-10;Sulawesi Tenggara;Pelayan Publik;1401;212;94
2021-04-11;Sulawesi Tenggara;Pelayan Publik;1401;212;94
2021-04-12;Sulawesi Tenggara;Pelayan Publik;1401;223;95
2021-04-13;Sulawesi Tenggara;Pelayan Publik;1401;224;95
2021-04-14;Sulawesi Tenggara;Pelayan Publik;1401;228;102
2021-04-15;Sulawesi Tenggara;Pelayan Publik;1401;230;104
2021-04-16;Sulawesi Tenggara;Pelayan Publik;1401;238;104
2021-04-17;Sulawesi Tenggara;Pelayan Publik;1401;241;105
2021-04-18;Sulawesi Tenggara;Pelayan Publik;1401;242;110
2021-04-19;Sulawesi Tenggara;Pelayan Publik;1401;242;112
2021-04-20;Sulawesi Tenggara;Pelayan Publik;1401;245;114
2021-04-21;Sulawesi Tenggara;Pelayan Publik;1401;246;119
2021-04-22;Sulawesi Tenggara;Pelayan Publik;1401;250;122
2021-04-23;Sulawesi Tenggara;Pelayan Publik;1401;251;125
2021-04-24;Sulawesi Tenggara;Pelayan Publik;1401;262;129
2021-04-25;Sulawesi Tenggara;Pelayan Publik;1401;263;132
2021-04-26;Sulawesi Tenggara;Pelayan Publik;1401;266;135
2021-04-27;Sulawesi Tenggara;Pelayan Publik;1401;271;136
2021-04-28;Sulawesi Tenggara;Pelayan Publik;1401;271;140
2021-04-29;Sulawesi Tenggara;Pelayan Publik;1401;274;142
2021-04-30;Sulawesi Tenggara;Pelayan Publik;1401;277;143
2021-05-01;Sulawesi Tenggara;Pelayan Publik;1401;278;143
2021-05-02;Sulawesi Tenggara;Pelayan Publik;1401;278;145
2021-05-03;Sulawesi Tenggara;Pelayan Publik;1401;279;149
2021-05-04;Sulawesi Tenggara;Pelayan Publik;1401;279;150
2021-05-05;Sulawesi Tenggara;Pelayan Publik;1401;290;151
2021-05-06;Sulawesi Tenggara;Pelayan Publik;1401;295;160
2021-05-07;Sulawesi Tenggara;Pelayan Publik;1401;296;161
2021-05-08;Sulawesi Tenggara;Pelayan Publik;1401;299;162
2021-05-09;Sulawesi Tenggara;Pelayan Publik;1401;299;164
2021-05-10;Sulawesi Tenggara;Pelayan Publik;1401;300;165
2021-05-11;Sulawesi Tenggara;Pelayan Publik;1401;302;166
2021-05-12;Sulawesi Tenggara;Pelayan Publik;1401;313;167
2021-05-13;Sulawesi Tenggara;Pelayan Publik;1401;327;170
2021-05-14;Sulawesi Tenggara;Pelayan Publik;1401;329;171
2021-05-15;Sulawesi Tenggara;Pelayan Publik;1401;332;171
2021-05-16;Sulawesi Tenggara;Pelayan Publik;1401;341;175
2021-05-17;Sulawesi Tenggara;Pelayan Publik;1401;350;176
2021-05-18;Sulawesi Tenggara;Pelayan Publik;1401;356;178
2021-05-19;Sulawesi Tenggara;Pelayan Publik;1401;361;180
2021-05-20;Sulawesi Tenggara;Pelayan Publik;1401;361;180
2021-05-21;Sulawesi Tenggara;Pelayan Publik;1401;362;182
2021-05-22;Sulawesi Tenggara;Pelayan Publik;1401;363;185
2021-05-23;Sulawesi Tenggara;Pelayan Publik;1401;366;186
2021-05-24;Sulawesi Tenggara;Pelayan Publik;1401;367;187
