"Tanggal","Provinsi","Jenis Kelamin","Jumlah"
"2021-04-30","BENGKULU","tidak diketahui",92
"2021-05-01","BENGKULU","tidak diketahui",92
"2021-05-02","BENGKULU","tidak diketahui",92
"2021-05-04","BENGKULU","tidak diketahui",92
"2021-05-06","BENGKULU","tidak diketahui",92
"2021-05-08","BENGKULU","tidak diketahui",92
"2021-05-10","BENGKULU","tidak diketahui",92
"2021-05-13","BENGKULU","tidak diketahui",92
"2021-05-14","BENGKULU","tidak diketahui",92
"2021-05-16","BENGKULU","tidak diketahui",92
"2021-05-19","BENGKULU","tidak diketahui",116
"2021-05-25","BENGKULU","tidak diketahui",116
"2021-05-26","BENGKULU","tidak diketahui",116
"2021-05-29","BENGKULU","tidak diketahui",116
"2021-05-31","BENGKULU","tidak diketahui",116
"2021-06-02","BENGKULU","tidak diketahui",129
"2021-06-10","BENGKULU","tidak diketahui",196
"2021-06-12","BENGKULU","tidak diketahui",260
"2021-06-13","BENGKULU","tidak diketahui",260
"2021-03-24","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-03-28","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-07","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-12","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-15","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-16","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-17","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-18","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-19","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-20","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-21","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-22","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-23","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-24","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-25","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-26","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-27","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",61
"2021-04-30","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-01","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-02","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-04","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-06","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-08","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-10","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-13","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-14","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-16","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-19","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-25","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-26","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-29","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-05-31","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-06-02","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-06-10","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-06-12","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-06-13","DAERAH ISTIMEWA YOGYAKARTA","tidak diketahui",64
"2021-03-24","DKI JAKARTA","tidak diketahui",3904
"2021-03-28","DKI JAKARTA","tidak diketahui",3904
"2021-04-07","DKI JAKARTA","tidak diketahui",3904
"2021-04-12","DKI JAKARTA","tidak diketahui",3904
"2021-04-15","DKI JAKARTA","tidak diketahui",3904
"2021-04-16","DKI JAKARTA","tidak diketahui",3904
"2021-04-17","DKI JAKARTA","tidak diketahui",3904
"2021-04-18","DKI JAKARTA","tidak diketahui",3904
"2021-04-19","DKI JAKARTA","tidak diketahui",3904
"2021-04-20","DKI JAKARTA","tidak diketahui",3904
"2021-04-21","DKI JAKARTA","tidak diketahui",3904
"2021-04-22","DKI JAKARTA","tidak diketahui",3904
"2021-04-23","DKI JAKARTA","tidak diketahui",3905
"2021-04-24","DKI JAKARTA","tidak diketahui",3929
"2021-04-25","DKI JAKARTA","tidak diketahui",3929
"2021-04-26","DKI JAKARTA","tidak diketahui",3929
"2021-04-27","DKI JAKARTA","tidak diketahui",3929
"2021-04-30","DKI JAKARTA","tidak diketahui",3929
"2021-05-01","DKI JAKARTA","tidak diketahui",3929
"2021-05-02","DKI JAKARTA","tidak diketahui",3929
"2021-05-04","DKI JAKARTA","tidak diketahui",3929
"2021-05-06","DKI JAKARTA","tidak diketahui",3929
"2021-05-08","DKI JAKARTA","tidak diketahui",3929
"2021-05-10","DKI JAKARTA","tidak diketahui",3929
"2021-05-13","DKI JAKARTA","tidak diketahui",3929
"2021-05-14","DKI JAKARTA","tidak diketahui",3929
"2021-05-16","DKI JAKARTA","tidak diketahui",3929
"2021-05-19","DKI JAKARTA","tidak diketahui",3929
"2021-05-25","DKI JAKARTA","tidak diketahui",3929
"2021-05-26","DKI JAKARTA","tidak diketahui",3929
"2021-05-29","DKI JAKARTA","tidak diketahui",3929
"2021-05-31","DKI JAKARTA","tidak diketahui",3929
"2021-06-02","DKI JAKARTA","tidak diketahui",3929
"2021-06-10","DKI JAKARTA","tidak diketahui",3929
"2021-06-12","DKI JAKARTA","tidak diketahui",3929
"2021-06-13","DKI JAKARTA","tidak diketahui",3929
"2021-03-24","GORONTALO","tidak diketahui",4
"2021-03-28","GORONTALO","tidak diketahui",4
"2021-04-07","GORONTALO","tidak diketahui",4
"2021-04-12","GORONTALO","tidak diketahui",4
"2021-04-15","GORONTALO","tidak diketahui",4
"2021-04-16","GORONTALO","tidak diketahui",4
"2021-04-17","GORONTALO","tidak diketahui",4
"2021-04-18","GORONTALO","tidak diketahui",4
"2021-04-19","GORONTALO","tidak diketahui",4
"2021-04-20","GORONTALO","tidak diketahui",4
"2021-04-21","GORONTALO","tidak diketahui",4
"2021-04-22","GORONTALO","tidak diketahui",4
"2021-04-23","GORONTALO","tidak diketahui",4
"2021-04-24","GORONTALO","tidak diketahui",4
"2021-04-25","GORONTALO","tidak diketahui",4
"2021-04-26","GORONTALO","tidak diketahui",4
"2021-04-27","GORONTALO","tidak diketahui",4
"2021-04-30","GORONTALO","tidak diketahui",4
"2021-05-01","GORONTALO","tidak diketahui",4
"2021-05-02","GORONTALO","tidak diketahui",4
"2021-05-04","GORONTALO","tidak diketahui",4
"2021-05-06","GORONTALO","tidak diketahui",4
"2021-05-08","GORONTALO","tidak diketahui",4
"2021-05-10","GORONTALO","tidak diketahui",4
"2021-05-13","GORONTALO","tidak diketahui",4
"2021-05-14","GORONTALO","tidak diketahui",4
"2021-05-16","GORONTALO","tidak diketahui",4
"2021-05-19","GORONTALO","tidak diketahui",4
"2021-05-25","GORONTALO","tidak diketahui",4
"2021-05-26","GORONTALO","tidak diketahui",4
"2021-05-29","GORONTALO","tidak diketahui",4
"2021-05-31","GORONTALO","tidak diketahui",4
"2021-06-02","GORONTALO","tidak diketahui",4
"2021-06-10","GORONTALO","tidak diketahui",4
"2021-06-12","GORONTALO","tidak diketahui",4
"2021-06-13","GORONTALO","tidak diketahui",4
"2021-03-24","JAMBI","tidak diketahui",1649
"2021-03-28","JAMBI","tidak diketahui",1647
"2021-04-07","JAMBI","tidak diketahui",1649
"2021-04-12","JAMBI","tidak diketahui",1649
"2021-04-15","JAMBI","tidak diketahui",1649
"2021-04-16","JAMBI","tidak diketahui",1649
"2021-04-17","JAMBI","tidak diketahui",1649
"2021-04-18","JAMBI","tidak diketahui",1649
"2021-04-19","JAMBI","tidak diketahui",1649
"2021-04-20","JAMBI","tidak diketahui",1648
"2021-04-21","JAMBI","tidak diketahui",1648
"2021-04-22","JAMBI","tidak diketahui",1647
"2021-04-23","JAMBI","tidak diketahui",1647
"2021-04-24","JAMBI","tidak diketahui",1647
"2021-04-25","JAMBI","tidak diketahui",1647
"2021-04-26","JAMBI","tidak diketahui",1646
"2021-04-27","JAMBI","tidak diketahui",1646
"2021-04-30","JAMBI","tidak diketahui",1646
"2021-05-01","JAMBI","tidak diketahui",1648
"2021-05-02","JAMBI","tidak diketahui",1648
"2021-05-04","JAMBI","tidak diketahui",1648
"2021-05-06","JAMBI","tidak diketahui",1648
"2021-05-08","JAMBI","tidak diketahui",1648
"2021-05-10","JAMBI","tidak diketahui",1648
"2021-05-13","JAMBI","tidak diketahui",1654
"2021-05-14","JAMBI","tidak diketahui",1665
"2021-05-16","JAMBI","tidak diketahui",1674
"2021-05-19","JAMBI","tidak diketahui",1676
"2021-05-25","JAMBI","tidak diketahui",1676
"2021-05-26","JAMBI","tidak diketahui",1676
"2021-05-29","JAMBI","tidak diketahui",1676
"2021-05-31","JAMBI","tidak diketahui",1676
"2021-06-02","JAMBI","tidak diketahui",1676
"2021-06-10","JAMBI","tidak diketahui",1676
"2021-06-12","JAMBI","tidak diketahui",1676
"2021-06-13","JAMBI","tidak diketahui",1676
"2021-03-24","JAWA BARAT","tidak diketahui",7093
"2021-03-28","JAWA BARAT","tidak diketahui",7081
"2021-04-07","JAWA BARAT","tidak diketahui",7076
"2021-04-12","JAWA BARAT","tidak diketahui",7035
"2021-04-15","JAWA BARAT","tidak diketahui",7028
"2021-04-16","JAWA BARAT","tidak diketahui",7028
"2021-04-17","JAWA BARAT","tidak diketahui",7028
"2021-04-18","JAWA BARAT","tidak diketahui",7028
"2021-04-19","JAWA BARAT","tidak diketahui",7028
"2021-04-20","JAWA BARAT","tidak diketahui",7025
"2021-04-21","JAWA BARAT","tidak diketahui",7022
"2021-04-22","JAWA BARAT","tidak diketahui",7019
"2021-04-23","JAWA BARAT","tidak diketahui",7007
"2021-04-24","JAWA BARAT","tidak diketahui",7007
"2021-04-25","JAWA BARAT","tidak diketahui",7007
"2021-04-26","JAWA BARAT","tidak diketahui",7007
"2021-04-27","JAWA BARAT","tidak diketahui",7007
"2021-04-30","JAWA BARAT","tidak diketahui",6992
"2021-05-01","JAWA BARAT","tidak diketahui",6992
"2021-05-02","JAWA BARAT","tidak diketahui",6992
"2021-05-04","JAWA BARAT","tidak diketahui",6982
"2021-05-06","JAWA BARAT","tidak diketahui",6980
"2021-05-08","JAWA BARAT","tidak diketahui",6979
"2021-05-10","JAWA BARAT","tidak diketahui",6972
"2021-05-13","JAWA BARAT","tidak diketahui",6966
"2021-05-14","JAWA BARAT","tidak diketahui",6966
"2021-05-16","JAWA BARAT","tidak diketahui",6966
"2021-05-19","JAWA BARAT","tidak diketahui",6811
"2021-05-25","JAWA BARAT","tidak diketahui",6766
"2021-05-26","JAWA BARAT","tidak diketahui",6766
"2021-05-29","JAWA BARAT","tidak diketahui",6724
"2021-05-31","JAWA BARAT","tidak diketahui",6724
"2021-06-02","JAWA BARAT","tidak diketahui",6724
"2021-06-10","JAWA BARAT","tidak diketahui",6715
"2021-06-12","JAWA BARAT","tidak diketahui",6715
"2021-06-13","JAWA BARAT","tidak diketahui",6715
"2021-03-24","JAWA TENGAH","tidak diketahui",19771
"2021-03-28","JAWA TENGAH","tidak diketahui",19771
"2021-04-07","JAWA TENGAH","tidak diketahui",19770
"2021-04-12","JAWA TENGAH","tidak diketahui",19770
"2021-04-15","JAWA TENGAH","tidak diketahui",19769
"2021-04-16","JAWA TENGAH","tidak diketahui",19769
"2021-04-17","JAWA TENGAH","tidak diketahui",19769
"2021-04-18","JAWA TENGAH","tidak diketahui",19769
"2021-04-19","JAWA TENGAH","tidak diketahui",19769
"2021-04-20","JAWA TENGAH","tidak diketahui",19769
"2021-04-21","JAWA TENGAH","tidak diketahui",19769
"2021-04-22","JAWA TENGAH","tidak diketahui",19769
"2021-04-23","JAWA TENGAH","tidak diketahui",19769
"2021-04-24","JAWA TENGAH","tidak diketahui",19769
"2021-04-25","JAWA TENGAH","tidak diketahui",19769
"2021-04-26","JAWA TENGAH","tidak diketahui",19769
"2021-04-27","JAWA TENGAH","tidak diketahui",19769
"2021-04-30","JAWA TENGAH","tidak diketahui",19769
"2021-05-01","JAWA TENGAH","tidak diketahui",19769
"2021-05-02","JAWA TENGAH","tidak diketahui",19769
"2021-05-04","JAWA TENGAH","tidak diketahui",19769
"2021-05-06","JAWA TENGAH","tidak diketahui",19769
"2021-05-08","JAWA TENGAH","tidak diketahui",19769
"2021-05-10","JAWA TENGAH","tidak diketahui",19769
"2021-05-13","JAWA TENGAH","tidak diketahui",19769
"2021-05-14","JAWA TENGAH","tidak diketahui",19769
"2021-05-16","JAWA TENGAH","tidak diketahui",19769
"2021-05-19","JAWA TENGAH","tidak diketahui",19769
"2021-05-25","JAWA TENGAH","tidak diketahui",19769
"2021-05-26","JAWA TENGAH","tidak diketahui",19769
"2021-05-29","JAWA TENGAH","tidak diketahui",19768
"2021-05-31","JAWA TENGAH","tidak diketahui",19773
"2021-06-02","JAWA TENGAH","tidak diketahui",19766
"2021-06-10","JAWA TENGAH","tidak diketahui",19741
"2021-06-12","JAWA TENGAH","tidak diketahui",19741
"2021-06-13","JAWA TENGAH","tidak diketahui",19724
"2021-03-24","JAWA TIMUR","tidak diketahui",2025
"2021-03-28","JAWA TIMUR","tidak diketahui",2031
"2021-04-07","JAWA TIMUR","tidak diketahui",2043
"2021-04-12","JAWA TIMUR","tidak diketahui",2042
"2021-04-15","JAWA TIMUR","tidak diketahui",2042
"2021-04-16","JAWA TIMUR","tidak diketahui",2042
"2021-04-17","JAWA TIMUR","tidak diketahui",2042
"2021-04-18","JAWA TIMUR","tidak diketahui",2042
"2021-04-19","JAWA TIMUR","tidak diketahui",2042
"2021-04-20","JAWA TIMUR","tidak diketahui",2042
"2021-04-21","JAWA TIMUR","tidak diketahui",2042
"2021-04-22","JAWA TIMUR","tidak diketahui",2042
"2021-04-23","JAWA TIMUR","tidak diketahui",2042
"2021-04-24","JAWA TIMUR","tidak diketahui",2042
"2021-04-25","JAWA TIMUR","tidak diketahui",2042
"2021-04-26","JAWA TIMUR","tidak diketahui",2042
"2021-04-27","JAWA TIMUR","tidak diketahui",2042
"2021-04-30","JAWA TIMUR","tidak diketahui",2044
"2021-05-01","JAWA TIMUR","tidak diketahui",2044
"2021-05-02","JAWA TIMUR","tidak diketahui",2044
"2021-05-04","JAWA TIMUR","tidak diketahui",2044
"2021-05-06","JAWA TIMUR","tidak diketahui",2044
"2021-05-08","JAWA TIMUR","tidak diketahui",2044
"2021-05-10","JAWA TIMUR","tidak diketahui",2044
"2021-05-13","JAWA TIMUR","tidak diketahui",2044
"2021-05-14","JAWA TIMUR","tidak diketahui",2044
"2021-05-16","JAWA TIMUR","tidak diketahui",2044
"2021-05-19","JAWA TIMUR","tidak diketahui",2044
"2021-05-25","JAWA TIMUR","tidak diketahui",2052
"2021-05-26","JAWA TIMUR","tidak diketahui",2052
"2021-05-29","JAWA TIMUR","tidak diketahui",2053
"2021-05-31","JAWA TIMUR","tidak diketahui",2053
"2021-06-02","JAWA TIMUR","tidak diketahui",2053
"2021-06-10","JAWA TIMUR","tidak diketahui",2054
"2021-06-12","JAWA TIMUR","tidak diketahui",2054
"2021-06-13","JAWA TIMUR","tidak diketahui",2056
"2021-03-24","KALIMANTAN BARAT","tidak diketahui",13
"2021-03-28","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-07","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-12","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-15","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-16","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-17","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-18","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-19","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-20","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-21","KALIMANTAN BARAT","tidak diketahui",13
"2021-04-22","KALIMANTAN BARAT","tidak diketahui",19
"2021-04-23","KALIMANTAN BARAT","tidak diketahui",20
"2021-04-24","KALIMANTAN BARAT","tidak diketahui",20
"2021-04-25","KALIMANTAN BARAT","tidak diketahui",20
"2021-04-26","KALIMANTAN BARAT","tidak diketahui",20
"2021-04-27","KALIMANTAN BARAT","tidak diketahui",20
"2021-04-30","KALIMANTAN BARAT","tidak diketahui",20
"2021-05-01","KALIMANTAN BARAT","tidak diketahui",20
"2021-05-02","KALIMANTAN BARAT","tidak diketahui",20
"2021-05-04","KALIMANTAN BARAT","tidak diketahui",20
"2021-05-06","KALIMANTAN BARAT","tidak diketahui",20
"2021-05-08","KALIMANTAN BARAT","tidak diketahui",20
"2021-05-10","KALIMANTAN BARAT","tidak diketahui",20
"2021-05-13","KALIMANTAN BARAT","tidak diketahui",23
"2021-05-14","KALIMANTAN BARAT","tidak diketahui",23
"2021-05-16","KALIMANTAN BARAT","tidak diketahui",25
"2021-05-19","KALIMANTAN BARAT","tidak diketahui",25
"2021-05-25","KALIMANTAN BARAT","tidak diketahui",25
"2021-05-26","KALIMANTAN BARAT","tidak diketahui",25
"2021-05-29","KALIMANTAN BARAT","tidak diketahui",25
"2021-05-31","KALIMANTAN BARAT","tidak diketahui",26
"2021-06-02","KALIMANTAN BARAT","tidak diketahui",26
"2021-06-10","KALIMANTAN BARAT","tidak diketahui",26
"2021-06-12","KALIMANTAN BARAT","tidak diketahui",26
"2021-06-13","KALIMANTAN BARAT","tidak diketahui",26
"2021-03-24","KALIMANTAN SELATAN","tidak diketahui",232
"2021-03-28","KALIMANTAN SELATAN","tidak diketahui",233
"2021-04-07","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-12","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-15","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-16","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-17","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-18","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-19","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-20","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-21","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-22","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-23","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-24","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-25","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-26","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-27","KALIMANTAN SELATAN","tidak diketahui",244
"2021-04-30","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-01","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-02","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-04","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-06","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-08","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-10","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-13","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-14","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-16","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-19","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-25","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-26","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-29","KALIMANTAN SELATAN","tidak diketahui",244
"2021-05-31","KALIMANTAN SELATAN","tidak diketahui",244
"2021-06-02","KALIMANTAN SELATAN","tidak diketahui",244
"2021-06-10","KALIMANTAN SELATAN","tidak diketahui",244
"2021-06-12","KALIMANTAN SELATAN","tidak diketahui",244
"2021-06-13","KALIMANTAN SELATAN","tidak diketahui",244
"2021-03-24","KALIMANTAN TENGAH","tidak diketahui",163
"2021-03-28","KALIMANTAN TENGAH","tidak diketahui",163
"2021-04-07","KALIMANTAN TENGAH","tidak diketahui",163
"2021-04-12","KALIMANTAN TENGAH","tidak diketahui",163
"2021-04-15","KALIMANTAN TENGAH","tidak diketahui",164
"2021-04-16","KALIMANTAN TENGAH","tidak diketahui",164
"2021-04-17","KALIMANTAN TENGAH","tidak diketahui",164
"2021-04-18","KALIMANTAN TENGAH","tidak diketahui",164
"2021-04-19","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-20","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-21","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-22","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-23","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-24","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-25","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-26","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-27","KALIMANTAN TENGAH","tidak diketahui",166
"2021-04-30","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-01","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-02","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-04","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-06","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-08","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-10","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-13","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-14","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-16","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-19","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-25","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-26","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-29","KALIMANTAN TENGAH","tidak diketahui",166
"2021-05-31","KALIMANTAN TENGAH","tidak diketahui",166
"2021-06-02","KALIMANTAN TENGAH","tidak diketahui",166
"2021-06-10","KALIMANTAN TENGAH","tidak diketahui",166
"2021-06-12","KALIMANTAN TENGAH","tidak diketahui",166
"2021-06-13","KALIMANTAN TENGAH","tidak diketahui",166
"2021-03-24","KALIMANTAN TIMUR","tidak diketahui",637
"2021-03-28","KALIMANTAN TIMUR","tidak diketahui",637
"2021-04-07","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-12","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-15","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-16","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-17","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-18","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-19","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-20","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-21","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-22","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-23","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-24","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-25","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-26","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-27","KALIMANTAN TIMUR","tidak diketahui",630
"2021-04-30","KALIMANTAN TIMUR","tidak diketahui",630
"2021-05-01","KALIMANTAN TIMUR","tidak diketahui",630
"2021-05-02","KALIMANTAN TIMUR","tidak diketahui",630
"2021-05-04","KALIMANTAN TIMUR","tidak diketahui",630
"2021-05-06","KALIMANTAN TIMUR","tidak diketahui",633
"2021-05-08","KALIMANTAN TIMUR","tidak diketahui",633
"2021-05-10","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-13","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-14","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-16","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-19","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-25","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-26","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-29","KALIMANTAN TIMUR","tidak diketahui",637
"2021-05-31","KALIMANTAN TIMUR","tidak diketahui",637
"2021-06-02","KALIMANTAN TIMUR","tidak diketahui",637
"2021-06-10","KALIMANTAN TIMUR","tidak diketahui",641
"2021-06-12","KALIMANTAN TIMUR","tidak diketahui",641
"2021-06-13","KALIMANTAN TIMUR","tidak diketahui",641
"2021-03-24","KALIMANTAN UTARA","tidak diketahui",46
"2021-03-28","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-07","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-12","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-15","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-16","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-17","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-18","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-19","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-20","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-21","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-22","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-23","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-24","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-25","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-26","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-27","KALIMANTAN UTARA","tidak diketahui",45
"2021-04-30","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-01","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-02","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-04","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-06","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-08","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-10","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-13","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-14","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-16","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-19","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-25","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-26","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-29","KALIMANTAN UTARA","tidak diketahui",44
"2021-05-31","KALIMANTAN UTARA","tidak diketahui",44
"2021-06-02","KALIMANTAN UTARA","tidak diketahui",44
"2021-06-10","KALIMANTAN UTARA","tidak diketahui",44
"2021-06-12","KALIMANTAN UTARA","tidak diketahui",44
"2021-06-13","KALIMANTAN UTARA","tidak diketahui",44
"2021-03-24","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-03-28","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-07","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-12","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-15","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-16","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-17","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-18","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-19","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-20","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
