"Tanggal","Provinsi","Status Covid-19","Total"
"2021-04-26","RIAU","meninggal",1039
"2021-04-27","RIAU","meninggal",1050
"2021-04-30","RIAU","meninggal",1085
"2021-05-01","RIAU","meninggal",1100
"2021-05-02","RIAU","meninggal",1116
"2021-05-04","RIAU","meninggal",1141
"2021-05-06","RIAU","meninggal",1176
"2021-05-08","RIAU","meninggal",1200
"2021-05-10","RIAU","meninggal",1240
"2021-05-13","RIAU","meninggal",1290
"2021-05-14","RIAU","meninggal",1306
"2021-05-16","RIAU","meninggal",1324
"2021-05-19","RIAU","meninggal",1382
"2021-05-25","RIAU","meninggal",1469
"2021-05-26","RIAU","meninggal",1496
"2021-05-29","RIAU","meninggal",1540
"2021-05-31","RIAU","meninggal",1587
"2021-06-02","RIAU","meninggal",1616
"2021-06-10","RIAU","meninggal",1733
"2021-06-12","RIAU","meninggal",1752
"2021-06-13","RIAU","meninggal",1765
"2021-03-24","SULAWESI BARAT","meninggal",112
"2021-03-28","SULAWESI BARAT","meninggal",112
"2021-04-07","SULAWESI BARAT","meninggal",114
"2021-04-12","SULAWESI BARAT","meninggal",115
"2021-04-15","SULAWESI BARAT","meninggal",116
"2021-04-16","SULAWESI BARAT","meninggal",117
"2021-04-17","SULAWESI BARAT","meninggal",117
"2021-04-18","SULAWESI BARAT","meninggal",117
"2021-04-19","SULAWESI BARAT","meninggal",117
"2021-04-20","SULAWESI BARAT","meninggal",117
"2021-04-21","SULAWESI BARAT","meninggal",117
"2021-04-22","SULAWESI BARAT","meninggal",117
"2021-04-23","SULAWESI BARAT","meninggal",117
"2021-04-24","SULAWESI BARAT","meninggal",117
"2021-04-25","SULAWESI BARAT","meninggal",117
"2021-04-26","SULAWESI BARAT","meninggal",118
"2021-04-27","SULAWESI BARAT","meninggal",118
"2021-04-30","SULAWESI BARAT","meninggal",118
"2021-05-01","SULAWESI BARAT","meninggal",118
"2021-05-02","SULAWESI BARAT","meninggal",119
"2021-05-04","SULAWESI BARAT","meninggal",119
"2021-05-06","SULAWESI BARAT","meninggal",119
"2021-05-08","SULAWESI BARAT","meninggal",119
"2021-05-10","SULAWESI BARAT","meninggal",119
"2021-05-13","SULAWESI BARAT","meninggal",120
"2021-05-14","SULAWESI BARAT","meninggal",120
"2021-05-16","SULAWESI BARAT","meninggal",120
"2021-05-19","SULAWESI BARAT","meninggal",120
"2021-05-25","SULAWESI BARAT","meninggal",120
"2021-05-26","SULAWESI BARAT","meninggal",120
"2021-05-29","SULAWESI BARAT","meninggal",120
"2021-05-31","SULAWESI BARAT","meninggal",120
"2021-06-02","SULAWESI BARAT","meninggal",121
"2021-06-10","SULAWESI BARAT","meninggal",121
"2021-06-12","SULAWESI BARAT","meninggal",121
"2021-06-13","SULAWESI BARAT","meninggal",121
"2021-03-24","SULAWESI SELATAN","meninggal",908
"2021-03-28","SULAWESI SELATAN","meninggal",909
"2021-04-07","SULAWESI SELATAN","meninggal",913
"2021-04-12","SULAWESI SELATAN","meninggal",916
"2021-04-15","SULAWESI SELATAN","meninggal",916
"2021-04-16","SULAWESI SELATAN","meninggal",918
"2021-04-17","SULAWESI SELATAN","meninggal",918
"2021-04-18","SULAWESI SELATAN","meninggal",918
"2021-04-19","SULAWESI SELATAN","meninggal",919
"2021-04-20","SULAWESI SELATAN","meninggal",919
"2021-04-21","SULAWESI SELATAN","meninggal",922
"2021-04-22","SULAWESI SELATAN","meninggal",927
"2021-04-23","SULAWESI SELATAN","meninggal",931
"2021-04-24","SULAWESI SELATAN","meninggal",931
"2021-04-25","SULAWESI SELATAN","meninggal",931
"2021-04-26","SULAWESI SELATAN","meninggal",931
"2021-04-27","SULAWESI SELATAN","meninggal",931
"2021-04-30","SULAWESI SELATAN","meninggal",935
"2021-05-01","SULAWESI SELATAN","meninggal",935
"2021-05-02","SULAWESI SELATAN","meninggal",935
"2021-05-04","SULAWESI SELATAN","meninggal",935
"2021-05-06","SULAWESI SELATAN","meninggal",935
"2021-05-08","SULAWESI SELATAN","meninggal",935
"2021-05-10","SULAWESI SELATAN","meninggal",935
"2021-05-13","SULAWESI SELATAN","meninggal",935
"2021-05-14","SULAWESI SELATAN","meninggal",935
"2021-05-16","SULAWESI SELATAN","meninggal",935
"2021-05-19","SULAWESI SELATAN","meninggal",936
"2021-05-25","SULAWESI SELATAN","meninggal",942
"2021-05-26","SULAWESI SELATAN","meninggal",942
"2021-05-29","SULAWESI SELATAN","meninggal",945
"2021-05-31","SULAWESI SELATAN","meninggal",946
"2021-06-02","SULAWESI SELATAN","meninggal",946
"2021-06-10","SULAWESI SELATAN","meninggal",953
"2021-06-12","SULAWESI SELATAN","meninggal",955
"2021-06-13","SULAWESI SELATAN","meninggal",955
"2021-03-24","SULAWESI TENGAH","meninggal",291
"2021-03-28","SULAWESI TENGAH","meninggal",294
"2021-04-07","SULAWESI TENGAH","meninggal",304
"2021-04-12","SULAWESI TENGAH","meninggal",308
"2021-04-15","SULAWESI TENGAH","meninggal",310
"2021-04-16","SULAWESI TENGAH","meninggal",314
"2021-04-17","SULAWESI TENGAH","meninggal",316
"2021-04-18","SULAWESI TENGAH","meninggal",317
"2021-04-19","SULAWESI TENGAH","meninggal",317
"2021-04-20","SULAWESI TENGAH","meninggal",318
"2021-04-21","SULAWESI TENGAH","meninggal",321
"2021-04-22","SULAWESI TENGAH","meninggal",323
"2021-04-23","SULAWESI TENGAH","meninggal",323
"2021-04-24","SULAWESI TENGAH","meninggal",323
"2021-04-25","SULAWESI TENGAH","meninggal",324
"2021-04-26","SULAWESI TENGAH","meninggal",325
"2021-04-27","SULAWESI TENGAH","meninggal",325
"2021-04-30","SULAWESI TENGAH","meninggal",332
"2021-05-01","SULAWESI TENGAH","meninggal",334
"2021-05-02","SULAWESI TENGAH","meninggal",335
"2021-05-04","SULAWESI TENGAH","meninggal",338
"2021-05-06","SULAWESI TENGAH","meninggal",341
"2021-05-08","SULAWESI TENGAH","meninggal",342
"2021-05-10","SULAWESI TENGAH","meninggal",345
"2021-05-13","SULAWESI TENGAH","meninggal",347
"2021-05-14","SULAWESI TENGAH","meninggal",348
"2021-05-16","SULAWESI TENGAH","meninggal",349
"2021-05-19","SULAWESI TENGAH","meninggal",353
"2021-05-25","SULAWESI TENGAH","meninggal",358
"2021-05-26","SULAWESI TENGAH","meninggal",360
"2021-05-29","SULAWESI TENGAH","meninggal",365
"2021-05-31","SULAWESI TENGAH","meninggal",365
"2021-06-02","SULAWESI TENGAH","meninggal",369
"2021-06-10","SULAWESI TENGAH","meninggal",378
"2021-06-12","SULAWESI TENGAH","meninggal",380
"2021-06-13","SULAWESI TENGAH","meninggal",381
"2021-03-24","SULAWESI TENGGARA","meninggal",204
"2021-03-28","SULAWESI TENGGARA","meninggal",205
"2021-04-07","SULAWESI TENGGARA","meninggal",206
"2021-04-12","SULAWESI TENGGARA","meninggal",206
"2021-04-15","SULAWESI TENGGARA","meninggal",206
"2021-04-16","SULAWESI TENGGARA","meninggal",206
"2021-04-17","SULAWESI TENGGARA","meninggal",206
"2021-04-18","SULAWESI TENGGARA","meninggal",206
"2021-04-19","SULAWESI TENGGARA","meninggal",206
"2021-04-20","SULAWESI TENGGARA","meninggal",208
"2021-04-21","SULAWESI TENGGARA","meninggal",209
"2021-04-22","SULAWESI TENGGARA","meninggal",209
"2021-04-23","SULAWESI TENGGARA","meninggal",209
"2021-04-24","SULAWESI TENGGARA","meninggal",209
"2021-04-25","SULAWESI TENGGARA","meninggal",209
"2021-04-26","SULAWESI TENGGARA","meninggal",209
"2021-04-27","SULAWESI TENGGARA","meninggal",209
"2021-04-30","SULAWESI TENGGARA","meninggal",209
"2021-05-01","SULAWESI TENGGARA","meninggal",210
"2021-05-02","SULAWESI TENGGARA","meninggal",211
"2021-05-04","SULAWESI TENGGARA","meninggal",212
"2021-05-06","SULAWESI TENGGARA","meninggal",214
